0, 1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 23, 24, 29, 30, 33, 34, 39, 40, 49, 50, 59, 60, 65, 66, 67, 68, 69, 70, 75, 76, 77, 78, 79, 80, 83, 84, 85, 86, 87, 88, 93, 94, 95, 96, 97, 98, 99, 
0, 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 29, 30, 39, 40, 41, 42, 47, 48, 49, 50, 51, 52, 57, 58, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 81, 82, 83, 84, 87, 88, 91, 92, 93, 94, 97, 98, 99, 
0, 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 23, 24, 25, 26, 29, 30, 33, 34, 35, 36, 39, 40, 41, 42, 45, 46, 49, 50, 51, 52, 55, 56, 59, 60, 69, 70, 79, 80, 83, 84, 87, 88, 93, 94, 97, 98, 99, 
0, 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 21, 22, 25, 26, 29, 30, 31, 32, 35, 36, 39, 40, 41, 42, 43, 44, 49, 50, 51, 52, 53, 54, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 83, 84, 93, 94, 99, 
0, 1, 2, 5, 6, 11, 12, 15, 16, 21, 22, 23, 24, 29, 30, 31, 32, 33, 34, 39, 40, 43, 44, 49, 50, 53, 54, 59, 60, 65, 66, 67, 68, 69, 70, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 91, 92, 93, 94, 99, 
0, 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 29, 30, 39, 40, 43, 44, 45, 46, 49, 50, 53, 54, 55, 56, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 81, 82, 83, 84, 87, 88, 91, 92, 93, 94, 97, 98, 99, 
0, 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 21, 22, 27, 28, 29, 30, 31, 32, 37, 38, 39, 40, 45, 46, 47, 48, 49, 50, 55, 56, 57, 58, 59, 60, 69, 70, 79, 80, 81, 82, 83, 84, 91, 92, 93, 94, 99, 
0, 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 23, 24, 29, 30, 33, 34, 39, 40, 45, 46, 47, 48, 49, 50, 55, 56, 57, 58, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 83, 84, 85, 86, 93, 94, 95, 96, 99, 
0, 1, 2, 5, 6, 11, 12, 15, 16, 23, 24, 29, 30, 33, 34, 39, 40, 41, 42, 49, 50, 51, 52, 59, 60, 65, 66, 67, 68, 69, 70, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 87, 88, 91, 92, 93, 94, 97, 98, 99, 
0, 1, 2, 5, 6, 11, 12, 15, 16, 21, 22, 27, 28, 29, 30, 31, 32, 37, 38, 39, 40, 43, 44, 45, 46, 49, 50, 53, 54, 55, 56, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 81, 82, 83, 84, 91, 92, 93, 94, 99, 
0, 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 23, 24, 29, 30, 33, 34, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 63, 64, 67, 68, 69, 70, 73, 74, 77, 78, 79, 80, 83, 84, 87, 88, 93, 94, 97, 98, 99, 
0, 1, 2, 5, 6, 11, 12, 15, 16, 25, 26, 27, 28, 29, 30, 35, 36, 37, 38, 39, 40, 43, 44, 49, 50, 53, 54, 59, 60, 63, 64, 67, 68, 69, 70, 73, 74, 77, 78, 79, 80, 83, 84, 87, 88, 93, 94, 97, 98, 99, 
0, 1, 2, 5, 6, 11, 12, 15, 16, 25, 26, 27, 28, 29, 30, 35, 36, 37, 38, 39, 40, 41, 42, 49, 50, 51, 52, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 81, 82, 83, 84, 87, 88, 91, 92, 93, 94, 97, 98, 99, 
0, 1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 29, 30, 39, 40, 41, 42, 43, 44, 49, 50, 51, 52, 53, 54, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 81, 82, 83, 84, 87, 88, 91, 92, 93, 94, 97, 98, 99, 
0, 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 25, 26, 29, 30, 35, 36, 39, 40, 41, 42, 43, 44, 49, 50, 51, 52, 53, 54, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 81, 82, 83, 84, 91, 92, 93, 94, 99, 
